study.ID,ID,publication.year,data.year,exp.year,exp.length,disturbance,focus,technique,intervention,paradigm,hypothesis,pathway,plant.species,target.plant,measure.success,outcome,measured.factor,treatment,control,unit,Nsites,n.t,n.c,ntotalsamples,mean.t,mean.c,sd.t,sd.c,se.t,se.c,p,df,measure.dispersion,lat,long,continent,country,ecosystem,elevation,MAP,MAT,aridity.index,potential.evaporation (mm),grazing,soil,notes,spatial.grain,term
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,plants,weed density,"irrigation and seeded, year 2",irrigation and unseeded,No m-2,2,6,6,36,108.59,5.43,66.5,9.97,27.15,4.07,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,plants,weed density,"irrigation and seeded, year 4",irrigation and unseeded,No m-2,2,6,6,36,152.04,122.17,73.14,36.57,29.86,14.93,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,plants,weed biomass,"irrigation and seeded, year 2",irrigation and unseeded,g m-2,2,6,6,36,193.69,27.03,159.98,16.53,65.31,6.75,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,plants,weed biomass,"irrigation and seeded, year 4",irrigation and unseeded,g m-2,2,6,6,36,9.09,9.09,16.71,11.12,6.82,4.54,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,plants,perennial grass cover,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,33.92,4.4,15.09,3.77,6.16,1.54,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,plants,annuals cover,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,50.66,65.19,15.09,5.93,6.16,2.42,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,plants,bare ground,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,3.11,17.78,1.08,4.9,0.44,2,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,plants,shrub survival,"irrigation and seeded, year 2",irrigation and unseeded,percent,2,6,6,36,26.25,33.21,12.12,16.41,4.95,6.7,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,plants,shrub density,"irrigation and seeded, year 5",irrigation and unseeded,percent,2,6,6,36,444.44,66.67,435.45,136.07,177.77,55.55,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
207,207.1,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,plant richness,fenced,grazed,NA,2,10,10,20,5.42,4.66,2.56,2.37,0.81,0.75,0.1,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
207,207.2,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,plant diversity,fenced,grazed,NA,2,10,10,20,0.39,0.49,0.38,0.44,0.12,0.14,0.05,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
207,207.3,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,evenness,fenced,grazed,NA,2,10,10,20,0.24,0.32,0.19,0.22,0.06,0.07,0.05,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
207,207.4,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,plant cover,fenced,grazed,percent,2,10,10,20,77.84,20.53,10.59,5.79,3.35,1.83,0.05,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
207,207.5,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,plant height,fenced,grazed,cm,2,10,10,20,52.99,25.02,7.12,6.45,2.25,2.04,0.05,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
207,207.6,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,plant density,fenced,grazed,No m-2,2,10,10,20,605.42,430.12,308.61,285.74,97.59,90.36,0.05,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
207,207.7,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,aboveground biomass,fenced,grazed,g m-2,2,10,10,20,321.15,99.36,108.43,48.64,34.29,15.38,0.05,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
207,207.8,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,belowground biomass,fenced,grazed,g m-2,2,10,10,20,1174.01,218.06,156.82,90.54,49.59,28.63,0.05,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
207,207.9,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,ph,fenced,grazed,NA,2,10,10,20,9.09,9.49,0.28,0.35,0.09,0.11,0.05,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
207,207.101,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,electrical conductivity,fenced,grazed,us cm-1,2,10,10,20,351,765,46.39,88.54,14.67,28,0.05,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
207,207.11,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,bulk density,fenced,grazed,g cm-3,2,10,10,20,1.38,1.59,0.06,0.13,0.02,0.04,0.05,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
207,207.12,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,carbon,fenced,grazed,g kg-1,2,10,10,20,5,5.88,0.76,0.76,0.24,0.24,0.05,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
207,207.13,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,total N,fenced,grazed,g kg-1,2,10,10,20,0.86,0.75,0.06,0.06,0.02,0.02,0.05,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
207,207.14,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,total P,fenced,grazed,g kg-1,2,10,10,20,0.2,0.2,0.06,0.06,0.02,0.02,0.1,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
207,207.15,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,habitat,C N ratio,fenced,grazed,NA,2,10,10,20,9.41,7.84,1.11,1.08,0.35,0.34,0.05,19,std.error,44.25,123.5667,Asia,China,grassland,186,364,4.9,24.43,NA,livestock,chemical composition,NA,1,overgrazing
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,soil,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,habitat,nitrate,"carbon ammendment site 1, 2001",control,mg,3,6,6,36,0.18,0.61,0.15,0.22,0.06,0.09,0.05,35,std.error,46.86667,19.4,Europe,Hungary,agriculture,112,500,9.5,25.64,NA,NA,chemical and microbia properties,NA,100,cultivation
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,soil,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,habitat,nitrate,"carbon ammendment site 1, 2002",control,mg,3,6,6,36,0.37,1.22,0.15,0.59,0.06,0.24,0.05,35,std.error,46.86667,19.4,Europe,Hungary,agriculture,112,500,9.5,25.64,NA,NA,chemical and microbia properties,NA,100,cultivation
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,soil,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,habitat,nitrate,"carbon ammendment site 1, 2003",control,mg,3,6,6,36,0.43,1.41,0.29,0.59,0.12,0.24,0.05,35,std.error,46.86667,19.4,Europe,Hungary,agriculture,112,500,9.5,25.64,NA,NA,chemical and microbia properties,NA,100,cultivation
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,soil,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,habitat,nitrate,"carbon ammendment site 2, 2001",control,mg,3,6,6,36,0.19,0.81,0.22,0.22,0.09,0.09,0.05,35,std.error,46.86667,19.4,Europe,Hungary,agriculture,112,500,9.5,25.64,NA,NA,chemical and microbia properties,NA,100,cultivation
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,soil,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,habitat,nitrate,"carbon ammendment site 2, 2002",control,mg,3,6,6,36,0.25,1.36,0.22,0.44,0.09,0.18,0.05,35,std.error,46.86667,19.4,Europe,Hungary,agriculture,112,500,9.5,25.64,NA,NA,chemical and microbia properties,NA,100,cultivation
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,soil,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,habitat,nitrate,"carbon ammendment site 2, 2003",control,mg,3,6,6,36,0.56,2.98,0.29,0.76,0.12,0.31,0.05,35,std.error,46.86667,19.4,Europe,Hungary,agriculture,112,500,9.5,25.64,NA,NA,chemical and microbia properties,NA,100,cultivation
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,soil,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,habitat,nitrate,"carbon ammendment site 3, 2001",control,mg,3,6,6,36,0.19,1.3,0.001,0.37,0,0.15,0.05,35,std.error,46.86667,19.4,Europe,Hungary,agriculture,112,500,9.5,25.64,NA,NA,chemical and microbia properties,NA,100,cultivation
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,soil,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,habitat,nitrate,"carbon ammendment site 3, 2002",control,mg,3,6,6,36,0.19,3.16,0.22,0.83,0.09,0.34,0.05,35,std.error,46.86667,19.4,Europe,Hungary,agriculture,112,500,9.5,25.64,NA,NA,chemical and microbia properties,NA,100,cultivation
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,soil,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,habitat,nitrate,"carbon ammendment site 3, 2003",control,mg,3,6,6,36,0.49,6.7,0.51,3.18,0.21,1.3,0.05,35,std.error,46.86667,19.4,Europe,Hungary,agriculture,112,500,9.5,25.64,NA,NA,chemical and microbia properties,NA,100,cultivation
210,210.2,2014,1998,1998,60,agriculture,soil,carbon amendment,soil,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,habitat,moss cover,"carbon ammendment site 1, 1998",control,percent,3,6,6,36,2.56,1.28,0.001,0.001,0,0,0.1,35,std.error,46.86667,19.4,Europe,Hungary,agriculture,112,500,9.5,25.64,NA,NA,chemical and microbia properties,NA,100,cultivation
210,210.2,2014,1998,1998,60,agriculture,soil,carbon amendment,soil,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,habitat,moss cover,"carbon ammendment site 1, 1999",control,percent,3,6,6,36,10.26,11.54,0.001,6.27,0,2.56,0.1,35,std.error,46.86667,19.4,Europe,Hungary,agriculture,112,500,9.5,25.64,NA,NA,chemical and microbia properties,NA,100,cultivation
210,210.2,2014,1998,1998,60,agriculture,soil,carbon amendment,soil,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,habitat,moss cover,"carbon ammendment site 1, 2000",control,percent,3,6,6,36,15.38,19.66,0.001,5.22,0,2.13,0.1,35,std.error,46.86667,19.4,Europe,Hungary,agriculture,112,500,9.5,25.64,NA,NA,chemical and microbia properties,NA,100,cultivation
210,210.2,2014,1998,1998,60,agriculture,soil,carbon amendment,soil,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,habitat,moss cover,"carbon ammendment site 1, 2001",control,percent,3,6,6,36,25.21,45.29,12.03,9.94,4.91,4.06,0.05,35,std.error,46.86667,19.4,Europe,Hungary,agriculture,112,500,9.5,25.64,NA,NA,chemical and microbia properties,NA,100,cultivation
